gameId,playId,nflId,displayName,pressure_over_expected
2018090900,1425,2557969.0,Matt Milano,-0.06403725764045556
2018090900,1551,2505660.0,Terrell Suggs,-0.041355291228661405
2018090900,1823,2555505.0,Matt Judon,-0.045659925546539755
2018090900,1823,2557841.0,Tim Williams,-0.045659925546539755
2018090900,1847,2555505.0,Matt Judon,-0.046762415237424644
2018090900,1847,2557841.0,Tim Williams,-0.046762415237424644
2018090900,2037,2552279.0,Za'Darius Smith,-0.03675547093975416
2018090900,2264,2557969.0,Matt Milano,-0.04305149890332578
2018090900,2312,2506268.0,Lorenzo Alexander,-0.05018997586636335
2018090900,2353,2506268.0,Lorenzo Alexander,-0.040315642839295035
2018090900,2377,2506268.0,Lorenzo Alexander,-0.05758834468759975
2018090900,2440,2552279.0,Za'Darius Smith,-0.04178267501157548
2018090900,2440,2555505.0,Matt Judon,-0.04178267501157548
2018090900,2572,2505660.0,Terrell Suggs,-0.036914485045174514
2018090900,2572,2555505.0,Matt Judon,-0.036914485045174514
2018090900,2594,2505660.0,Terrell Suggs,0.9572445595416905
2018090900,2594,2555505.0,Matt Judon,-0.042755440458309465
2018090900,2799,2552279.0,Za'Darius Smith,-0.03565471563924473
2018090900,2821,2552279.0,Za'Darius Smith,-0.032647309749147105
2018090900,2955,2505660.0,Terrell Suggs,-0.04374074334481176
2018090900,2955,2552279.0,Za'Darius Smith,-0.04374074334481176
2018090900,3420,2552279.0,Za'Darius Smith,-0.05711392660943068
2018090900,3680,2552279.0,Za'Darius Smith,-0.043969152548631464
2018090900,3680,2557841.0,Tim Williams,-0.043969152548631464
2018090900,3784,2557841.0,Tim Williams,-0.04135957901480282
2018090900,3784,2558166.0,Tyus Bowser,-0.04135957901480282
2018090900,3829,2555505.0,Matt Judon,-0.05474289575295079
2018090900,4093,2506268.0,Lorenzo Alexander,0.9291125993507136
2018090900,4260,2557841.0,Tim Williams,-0.06179147953312721
2018090900,4260,2558166.0,Tyus Bowser,-0.06179147953312721
2018090900,4303,2557841.0,Tim Williams,-0.06290158754271892
2018090900,4303,2558166.0,Tyus Bowser,-0.06290158754271892
2018090900,4503,2557841.0,Tim Williams,-0.06001794229454749
2018090900,4503,2558166.0,Tyus Bowser,-0.06001794229454749
2018090900,4527,2557841.0,Tim Williams,-0.05261328397945219
2018090900,4527,2558166.0,Tyus Bowser,-0.05261328397945219
2018090900,4637,2555505.0,Matt Judon,-0.07214710611648678
2018090900,4637,2558166.0,Tyus Bowser,-0.07214710611648678
2018090901,157,2552289.0,Bud Dupree,-0.0876644923402227
2018090901,157,2558064.0,T.J. Watt,-0.0876644923402227
2018090901,248,2552289.0,Bud Dupree,-0.0370264871780937
2018090901,248,2558064.0,T.J. Watt,-0.0370264871780937
2018090901,291,2552289.0,Bud Dupree,-0.032850120902209706
2018090901,523,2552289.0,Bud Dupree,-0.07163109366573131
2018090901,523,2558064.0,T.J. Watt,-0.07163109366573131
2018090901,566,2552289.0,Bud Dupree,-0.08012474310736421
2018090901,566,2558064.0,T.J. Watt,-0.08012474310736421
2018090901,613,2539311.0,Jamie Collins,-0.04366841109013827
2018090901,854,2552289.0,Bud Dupree,-0.0465548364246833
2018090901,854,2558064.0,T.J. Watt,-0.0465548364246833
2018090901,865,2552289.0,Bud Dupree,-0.0691437508222346
2018090901,865,2558064.0,T.J. Watt,-0.0691437508222346
2018090901,1112,2539311.0,Jamie Collins,0.9504572027515829
2018090901,1306,2552289.0,Bud Dupree,0.9369043131861331
2018090901,1306,2558064.0,T.J. Watt,-0.06309568681386687
2018090901,2570,2552289.0,Bud Dupree,-0.06677270282598323
2018090901,2570,2558064.0,T.J. Watt,-0.06677270282598323
2018090901,2757,2552289.0,Bud Dupree,-0.0397919813891684
2018090901,2757,2558064.0,T.J. Watt,-0.0397919813891684
2018090901,2800,2552289.0,Bud Dupree,-0.06493152083773837
2018090901,2800,2558064.0,T.J. Watt,-0.06493152083773837
2018090901,2841,2552266.0,Anthony Chickillo,-0.13635911198168227
2018090901,2841,2558064.0,T.J. Watt,-0.13635911198168227
2018090901,2863,2552266.0,Anthony Chickillo,-0.02968829557480594
2018090901,2863,2558064.0,T.J. Watt,-0.02968829557480594
2018090901,2885,2552266.0,Anthony Chickillo,-0.06718750119850554
2018090901,2885,2558064.0,T.J. Watt,-0.06718750119850554
2018090901,2972,2543720.0,Christian Kirksey,-0.03652381353730645
2018090901,3267,2552289.0,Bud Dupree,-0.047692767205201735
2018090901,3267,2558064.0,T.J. Watt,-0.047692767205201735
2018090901,3325,2552289.0,Bud Dupree,-0.060288611679397176
2018090901,3552,2552289.0,Bud Dupree,-0.06194300284603156
2018090901,3552,2558064.0,T.J. Watt,-0.06194300284603156
2018090901,3600,2552266.0,Anthony Chickillo,-0.057722484051142185
2018090901,3600,2558064.0,T.J. Watt,-0.057722484051142185
2018090901,3622,2552289.0,Bud Dupree,-0.04174827852893639
2018090901,3622,2558064.0,T.J. Watt,-0.04174827852893639
2018090901,3837,2543720.0,Christian Kirksey,-0.04658004618767844
2018090901,3938,2552289.0,Bud Dupree,0.939583417849058
2018090901,3938,2558064.0,T.J. Watt,0.939583417849058
2018090901,4020,2539311.0,Jamie Collins,-0.039423500528728866
2018090901,4161,2552289.0,Bud Dupree,-0.04470685611873354
2018090901,4161,2558064.0,T.J. Watt,-0.04470685611873354
2018090901,4189,2552289.0,Bud Dupree,-0.03588403397067389
2018090901,4189,2558064.0,T.J. Watt,-0.03588403397067389
2018090901,4289,2543720.0,Christian Kirksey,-0.03322545945830222
2018090901,4438,2552266.0,Anthony Chickillo,-0.0531948381481712
2018090901,4620,2552289.0,Bud Dupree,-0.07381179511963123
2018090901,4620,2558064.0,T.J. Watt,-0.07381179511963123
2018090901,4751,2543720.0,Christian Kirksey,-0.03840214829561247
2018090901,4924,2552289.0,Bud Dupree,-0.04832920545212793
2018090901,4924,2558064.0,T.J. Watt,-0.04832920545212793
2018090901,4983,2543720.0,Christian Kirksey,-0.03704571222089746
2018090901,5005,2543720.0,Christian Kirksey,-0.03955518147952016
2018090901,5050,2543720.0,Christian Kirksey,-0.04843936924133414
2018090901,5347,2543720.0,Christian Kirksey,-0.03163509208114438
2018090902,1472,2555528.0,Nick Vigil,-0.04678170287394989
2018090902,2457,2555528.0,Nick Vigil,-0.0379501655783611
2018090902,2505,2555528.0,Nick Vigil,-0.03395999453966272
2018090902,3962,2555528.0,Nick Vigil,-0.0374861341861152
2018090903,333,71423.0,Brian Orakpo,-0.04521152692550891
2018090903,382,71423.0,Brian Orakpo,-0.03379640414920662
2018090903,382,496828.0,Derrick Morgan,-0.03379640414920662
2018090903,791,71423.0,Brian Orakpo,-0.09026364018351202
2018090903,813,71423.0,Brian Orakpo,-0.03650980808303159
2018090903,837,2561328.0,Sharif Finch,0.8965010825489288
2018090903,1336,2561328.0,Sharif Finch,0.9515053395410077
2018090903,1515,71423.0,Brian Orakpo,0.9560738489583605
2018090903,1515,496828.0,Derrick Morgan,-0.043926151041639494
2018090903,1947,71423.0,Brian Orakpo,-0.1148576801915213
2018090903,1947,496828.0,Derrick Morgan,-0.1148576801915213
2018090903,2267,496828.0,Derrick Morgan,-0.03855267841536012
2018090903,2381,71423.0,Brian Orakpo,0.9440702699219494
2018090903,2597,71423.0,Brian Orakpo,0.9090516134001576
2018090903,3213,2561328.0,Sharif Finch,-0.10118818556974858
2018090903,3235,71423.0,Brian Orakpo,-0.051190800090493885
2018090903,3235,496828.0,Derrick Morgan,-0.03597517540662422
2018090903,3264,2561328.0,Sharif Finch,-0.1217359838192668
2018090903,3349,71423.0,Brian Orakpo,-0.07491273221778492
2018090903,3371,71423.0,Brian Orakpo,-0.03392637302322422
2018090903,3661,71423.0,Brian Orakpo,-0.030876799171403242
2018090903,3661,496828.0,Derrick Morgan,-0.030876799171403242
2018090905,377,2533049.0,Whitney Mercilus,-0.09171435056988664
2018090905,406,2533049.0,Whitney Mercilus,-0.03200730084982802
2018090905,882,2533049.0,Whitney Mercilus,-0.044436652138235576
2018090905,1047,2533049.0,Whitney Mercilus,-0.03358372458547641
2018090905,1138,2533049.0,Whitney Mercilus,0.9565900880045114
2018090905,1419,2533049.0,Whitney Mercilus,-0.07499934396292111
2018090905,1465,2533049.0,Whitney Mercilus,-0.04057593322701609
2018090905,1489,2533049.0,Whitney Mercilus,-0.10999321819999744
2018090905,1511,2533049.0,Whitney Mercilus,-0.03679037722666433
2018090905,1533,2533049.0,Whitney Mercilus,-0.056898232603119214
2018090905,1601,2543699.0,Kyle Van Noy,-0.03675722562265873
2018090905,1713,2533049.0,Whitney Mercilus,-0.032658778871347584
2018090905,2169,2533049.0,Whitney Mercilus,-0.035897979745766126
2018090905,2193,2533049.0,Whitney Mercilus,-0.05954818635227335
2018090905,2345,2543699.0,Kyle Van Noy,-0.044942857211789956
2018090905,2433,2533049.0,Whitney Mercilus,-0.06229741722550674
2018090905,2471,2543699.0,Kyle Van Noy,-0.03339412882254667
2018090905,2516,2543699.0,Kyle Van Noy,-0.03645130433830992
2018090905,2686,2533049.0,Whitney Mercilus,-0.042204303854295896
2018090905,2777,2533049.0,Whitney Mercilus,-0.1009982318730246
2018090905,2839,2533049.0,Whitney Mercilus,-0.04743970295201255
2018090905,2861,2533049.0,Whitney Mercilus,0.956619617101084
2018090905,3283,2533049.0,Whitney Mercilus,-0.0797404644933568
2018090905,3371,2533049.0,Whitney Mercilus,-0.07891051324237085
2018090905,3395,2533049.0,Whitney Mercilus,-0.03304867356532654
2018090905,4053,2543699.0,Kyle Van Noy,-0.05026370071829863
2018090905,4330,2543699.0,Kyle Van Noy,-0.04674815972852731
2018090906,1113,2558163.0,Alex Anzalone,-0.04292938267679431
2018090906,1583,2539982.0,A.J. Klein,-0.07448838277030075
2018090906,2479,2539982.0,A.J. Klein,-0.145247806496231
2018090906,2868,2532828.0,Lavonte David,-0.044332212471471934
2018090906,2923,2532828.0,Lavonte David,-0.06023265305052994
2018090906,3051,2539982.0,A.J. Klein,-0.04876339032614926
2018090906,3051,2558163.0,Alex Anzalone,-0.06900062930281506
2018090907,79,71197.0,Connor Barwin,-0.056711631199404484
2018090907,79,2543738.0,Kareem Martin,-0.056711631199404484
2018090907,170,71197.0,Connor Barwin,-0.06279011795976552
2018090907,170,2543738.0,Kareem Martin,-0.06279011795976552
2018090907,270,71197.0,Connor Barwin,-0.09150593568228464
2018090907,270,2541792.0,Ray-Ray Armstrong,-0.05057864046259721
2018090907,270,2543738.0,Kareem Martin,-0.06512985833483954
2018090907,270,2561015.0,Lorenzo Carter,-0.09150593568228464
2018090907,541,2543738.0,Kareem Martin,-0.0872952348197936
2018090907,936,71197.0,Connor Barwin,-0.10157967853191091
2018090907,936,2541792.0,Ray-Ray Armstrong,-0.072531724435156
2018090907,936,2543738.0,Kareem Martin,-0.072531724435156
2018090907,936,2561015.0,Lorenzo Carter,0.898420321468089
2018090907,960,2543738.0,Kareem Martin,-0.03847836960485193
2018090907,1155,2543738.0,Kareem Martin,-0.11763713857157827
2018090907,1155,2561015.0,Lorenzo Carter,-0.11763713857157827
2018090907,1177,71197.0,Connor Barwin,-0.07908604755317518
2018090907,1177,2543738.0,Kareem Martin,-0.056068991420236775
2018090907,1177,2561015.0,Lorenzo Carter,-0.07908604755317518
2018090907,1268,2539662.0,Lerentee McCray,-0.05452763174712594
2018090907,1292,2539662.0,Lerentee McCray,-0.049936371033484916
2018090907,1316,2539662.0,Lerentee McCray,0.9228633336898018
2018090907,1358,71197.0,Connor Barwin,-0.06284105431578516
2018090907,1358,2543738.0,Kareem Martin,-0.06284105431578516
2018090907,1382,2543738.0,Kareem Martin,-0.06608154145938376
2018090907,1597,2539662.0,Lerentee McCray,-0.05596780611715404
2018090907,1785,2539662.0,Lerentee McCray,-0.12140741247885162
2018090907,2141,2539662.0,Lerentee McCray,-0.05919873615469727
2018090907,2224,2539662.0,Lerentee McCray,-0.09441699898967854
2018090907,2224,2543711.0,Telvin Smith,-0.042394282058420975
2018090907,2418,2539662.0,Lerentee McCray,-0.06974702538638067
2018090907,2511,2543738.0,Kareem Martin,-0.10045225970950322
2018090907,2556,71197.0,Connor Barwin,-0.08654311201725667
2018090907,2556,2541792.0,Ray-Ray Armstrong,-0.06150070257014906
2018090907,2556,2543738.0,Kareem Martin,-0.047718918364485864
2018090907,2556,2561015.0,Lorenzo Carter,-0.08654311201725667
2018090907,2618,2539662.0,Lerentee McCray,-0.0442351593079479
2018090907,2642,2539662.0,Lerentee McCray,-0.0456294086748242
2018090907,2744,2543738.0,Kareem Martin,-0.0701687575926153
2018090907,2787,71197.0,Connor Barwin,-0.042451252345073784
2018090907,2787,2543738.0,Kareem Martin,-0.042451252345073784
2018090907,2957,2539662.0,Lerentee McCray,-0.10636265707394979
2018090907,3077,2539662.0,Lerentee McCray,-0.06596679465692556
2018090907,3193,2561015.0,Lorenzo Carter,-0.06835907206687664
2018090907,3430,71197.0,Connor Barwin,-0.12289735887985073
2018090907,3430,2543738.0,Kareem Martin,-0.12289735887985073
2018090907,3475,71197.0,Connor Barwin,-0.05386548911007721
2018090907,3475,2561015.0,Lorenzo Carter,-0.05386548911007721
2018090907,3522,2539662.0,Lerentee McCray,-0.05436634921707805
2018090907,3567,2539662.0,Lerentee McCray,-0.05388258245821506
2018090907,3692,71197.0,Connor Barwin,-0.03832243319214742
2018090907,3777,71197.0,Connor Barwin,-0.07458841005894828
2018090907,3777,2543738.0,Kareem Martin,-0.05280528072257923
2018090907,3826,2539662.0,Lerentee McCray,-0.08220728784045825
2018090907,3871,2539662.0,Lerentee McCray,-0.07796326857168018
2018090907,3955,2539662.0,Lerentee McCray,-0.0777565085827733
2018090907,3977,2539662.0,Lerentee McCray,0.896547686324781
2018090907,3977,2555329.0,Myles Jack,-0.046708011717608286
2018090909,387,2495190.0,Ryan Kerrigan,-0.15867627521139802
2018090909,387,2552276.0,Preston Smith,-0.15867627521139802
2018090909,851,2495190.0,Ryan Kerrigan,-0.04362635722127426
2018090909,851,2552276.0,Preston Smith,-0.04362635722127426
2018090909,896,2495190.0,Ryan Kerrigan,-0.055079059243230845
2018090909,896,2552276.0,Preston Smith,-0.055079059243230845
2018090909,1351,2552276.0,Preston Smith,-0.03438277489150175
2018090909,1373,2495190.0,Ryan Kerrigan,-0.03177588437597609
2018090909,1373,2552276.0,Preston Smith,-0.03177588437597609
2018090909,1899,2495190.0,Ryan Kerrigan,-0.09806379292897531
2018090909,1899,2552276.0,Preston Smith,-0.09806379292897531
2018090909,1944,2552276.0,Preston Smith,-0.03687202863626015
2018090909,1968,2552276.0,Preston Smith,0.9357556958596659
2018090909,2180,2495190.0,Ryan Kerrigan,-0.04544463608363373
2018090909,2180,2552276.0,Preston Smith,-0.04544463608363373
2018090909,2225,2495190.0,Ryan Kerrigan,-0.08536365279470008
2018090909,2225,2552276.0,Preston Smith,-0.08536365279470008
2018090909,2699,2495190.0,Ryan Kerrigan,-0.04223929780477911
2018090909,2699,2552276.0,Preston Smith,-0.04223929780477911
2018090909,2766,2552276.0,Preston Smith,0.935124714533374
2018090909,3138,2495190.0,Ryan Kerrigan,-0.03937182174139228
2018090909,3162,2495190.0,Ryan Kerrigan,-0.04521680787685626
2018090909,3162,2552276.0,Preston Smith,-0.04521680787685626
2018090909,3228,2495201.0,Pernell McPhee,-0.04851690172713218
2018090909,3228,2557853.0,Ryan Anderson,-0.04851690172713218
2018090909,3297,2552276.0,Preston Smith,-0.0537803352400693
2018090909,3297,2557853.0,Ryan Anderson,-0.0537803352400693
2018090909,3321,2495190.0,Ryan Kerrigan,-0.04977351861412497
2018090909,3321,2552276.0,Preston Smith,-0.04977351861412497
2018090909,3366,2495190.0,Ryan Kerrigan,-0.04711606871914917
2018090909,3366,2552276.0,Preston Smith,-0.04711606871914917
2018090909,3731,2552276.0,Preston Smith,-0.05981219637089812
2018090909,3755,2552276.0,Preston Smith,-0.036071061200304066
2018090909,3777,2552276.0,Preston Smith,-0.04149324672873905
2018090909,3801,2495190.0,Ryan Kerrigan,-0.044940608476973426
2018090909,3801,2552276.0,Preston Smith,-0.044940608476973426
2018090909,3835,2552276.0,Preston Smith,-0.05999539283946792
2018090909,3956,2495201.0,Pernell McPhee,0.9431301475343241
2018090909,3956,2557853.0,Ryan Anderson,-0.05686985246567594
2018090909,3978,2495201.0,Pernell McPhee,-0.05648818495595747
2018090909,3978,2557853.0,Ryan Anderson,-0.05648818495595747
2018090909,4002,2557853.0,Ryan Anderson,-0.04266301347576808
2018090909,4026,2552276.0,Preston Smith,-0.045900757491970735
2018090909,4026,2557853.0,Ryan Anderson,-0.045900757491970735
2018090909,4050,2552276.0,Preston Smith,-0.04831553439371795
2018090909,4050,2557853.0,Ryan Anderson,-0.04831553439371795
2018090910,414,2552686.0,Damien Wilson,-0.12189454074480467
2018090910,577,2552447.0,Shaq Thompson,-0.13058747219123074
2018090910,676,2552447.0,Shaq Thompson,-0.029430556672015756
2018090910,725,2552686.0,Damien Wilson,-0.07841392530867079
2018090910,1307,2552447.0,Shaq Thompson,-0.05581637804993882
2018090910,2136,2552686.0,Damien Wilson,-0.09568465528412308
2018090910,2580,2552447.0,Shaq Thompson,-0.040530250493977266
2018090910,2753,2552447.0,Shaq Thompson,-0.04252774253211367
2018090910,2797,2553815.0,Justin March,-0.05601511208755728
2018090910,2863,2553815.0,Justin March,-0.09392574033706094
2018090912,115,2555285.0,Leonard Floyd,-0.047422911247254854
2018090912,266,80431.0,Clay Matthews,-0.03757353058018443
2018090912,316,80431.0,Clay Matthews,-0.10680056079454694
2018090912,402,80431.0,Clay Matthews,-0.047711075007163095
2018090912,402,2533048.0,Nick Perry,-0.047711075007163095
2018090912,503,2555285.0,Leonard Floyd,-0.04807755416596913
2018090912,629,80431.0,Clay Matthews,-0.049027807655632485
2018090912,732,80431.0,Clay Matthews,-0.04851620371130563
2018090912,756,80431.0,Clay Matthews,-0.04734263719520936
2018090912,919,2555285.0,Leonard Floyd,-0.0481272033565227
2018090912,983,80431.0,Clay Matthews,-0.03771014614166906
2018090912,983,2533048.0,Nick Perry,-0.03771014614166906
2018090912,1216,80431.0,Clay Matthews,-0.05766527593575166
2018090912,1259,2533048.0,Nick Perry,-0.0695252714911912
2018090912,1371,2555285.0,Leonard Floyd,-0.04771746139159096
2018090912,1395,2555285.0,Leonard Floyd,-0.06615057662329994
2018090912,1493,80431.0,Clay Matthews,-0.04207152073239603
2018090912,1493,2533048.0,Nick Perry,-0.04207152073239603
2018090912,1555,80431.0,Clay Matthews,-0.04808986486931123
2018090912,1555,2533048.0,Nick Perry,-0.04808986486931123
2018090912,1639,2555285.0,Leonard Floyd,0.9352475514122942
2018090912,1837,2533048.0,Nick Perry,-0.061844770167679856
2018090912,1882,2533048.0,Nick Perry,-0.03315178823933207
2018090912,1939,80431.0,Clay Matthews,-0.035239062813057026
2018090912,1963,80431.0,Clay Matthews,-0.04146922255900882
2018090912,1963,2533048.0,Nick Perry,-0.04146922255900882
2018090912,1985,80431.0,Clay Matthews,0.9320313014246304
2018090912,1985,2533048.0,Nick Perry,-0.0679686985753696
2018090912,2080,80431.0,Clay Matthews,-0.05604745717984637
2018090912,2205,2555285.0,Leonard Floyd,-0.033371992012204185
2018090912,2258,2555285.0,Leonard Floyd,-0.04205565267442278
2018090912,2282,2555285.0,Leonard Floyd,-0.058132846600398864
2018090912,2348,2555285.0,Leonard Floyd,0.9491221806441241
2018090912,2372,2555285.0,Leonard Floyd,-0.038150113234657584
2018090912,2417,2555285.0,Leonard Floyd,-0.05608261102478897
2018090912,2439,2555285.0,Leonard Floyd,-0.0786967636069668
2018090912,2495,80431.0,Clay Matthews,-0.04281556447994101
2018090912,2659,2495101.0,Sam Acho,-0.04297711314028274
2018090912,2683,2495101.0,Sam Acho,-0.028136508628774714
2018090912,2748,2555285.0,Leonard Floyd,-0.05621283523492337
2018090912,2775,2555285.0,Leonard Floyd,0.9302932152451479
2018090912,3006,2555285.0,Leonard Floyd,-0.04345551420187844
2018090912,3030,2555285.0,Leonard Floyd,0.9251029349124535
2018090912,3081,80431.0,Clay Matthews,-0.044998541583191276
2018090912,3520,2555285.0,Leonard Floyd,-0.032386222894176774
2018090912,3674,80431.0,Clay Matthews,-0.05122538933228345
2018090912,3674,2533048.0,Nick Perry,-0.05122538933228345
2018090912,3704,80431.0,Clay Matthews,-0.047177428677559384
2018090912,3704,2533048.0,Nick Perry,-0.047177428677559384
2018090912,3781,2533048.0,Nick Perry,-0.03685347772936318
2018090912,3805,80431.0,Clay Matthews,-0.049879301920411116
2018090912,3805,2533048.0,Nick Perry,-0.049879301920411116
2018090912,3827,2533048.0,Nick Perry,-0.05680071073328859
2018090912,3849,2533048.0,Nick Perry,-0.05281483235955717
2018091000,175,2543869.0,Devon Kennard,-0.03694971396545547
2018091000,197,2543869.0,Devon Kennard,0.9191094093014548
2018091000,197,2557924.0,Jalen Reeves-Maybin,-0.0573810677135057
2018091000,287,2543869.0,Devon Kennard,-0.1290600537717018
2018091000,426,2555256.0,Jordan Jenkins,-0.04268350035676687
2018091000,539,2543869.0,Devon Kennard,-0.041912024787753466
2018091000,694,2555256.0,Jordan Jenkins,-0.08713697487279894
2018091000,716,2555256.0,Jordan Jenkins,-0.04449322682415492
2018091000,785,2543869.0,Devon Kennard,-0.09043640981117555
2018091000,1005,2555256.0,Jordan Jenkins,0.9074568362842557
2018091000,1051,2555256.0,Jordan Jenkins,-0.08843429553766817
2018091000,1186,2555256.0,Jordan Jenkins,-0.049445227467827924
2018091000,1254,2543869.0,Devon Kennard,-0.12639280469040162
2018091000,1278,2543869.0,Devon Kennard,-0.033832957688109906
2018091000,1300,2543869.0,Devon Kennard,-0.048771298687784265
2018091000,1300,2557924.0,Jalen Reeves-Maybin,-0.048771298687784265
2018091000,1610,2543869.0,Devon Kennard,-0.11772784319283547
2018091000,1672,2543869.0,Devon Kennard,-0.07513830944988953
2018091000,1672,2557924.0,Jalen Reeves-Maybin,-0.07513830944988953
2018091000,1753,2555256.0,Jordan Jenkins,-0.04324629322592204
2018091000,1987,2555256.0,Jordan Jenkins,0.9242910135187329
2018091000,2129,2555256.0,Jordan Jenkins,-0.06500126325924649
2018091000,2258,2543869.0,Devon Kennard,-0.04719744387290624
2018091000,2402,2543869.0,Devon Kennard,-0.043575872466794056
2018091000,2880,2555256.0,Jordan Jenkins,-0.044967790024498855
2018091000,2944,2555256.0,Jordan Jenkins,-0.04640284100840361
2018091000,3549,2555256.0,Jordan Jenkins,-0.04013718612430003
2018091000,3602,2555256.0,Jordan Jenkins,-0.037520711023931674
2018091000,3632,2555256.0,Jordan Jenkins,-0.041162023356494486
2018091001,124,2543487.0,Dominique Easley,-0.039842121821606166
2018091001,362,2532986.0,Tahir Whitehead,-0.03832239607074764
2018091001,475,2558830.0,Samson Ebukam,-0.031287525916140785
2018091001,694,2543487.0,Dominique Easley,-0.03553244733667865
2018091001,792,2558830.0,Samson Ebukam,-0.04053646451401577
2018091001,915,2558830.0,Samson Ebukam,-0.05830384519957013
2018091001,939,2558830.0,Samson Ebukam,-0.03655305416106889
2018091001,1086,2558830.0,Samson Ebukam,-0.03743425605736235
2018091001,1372,2543487.0,Dominique Easley,-0.035686775019267244
2018091001,1396,2543487.0,Dominique Easley,-0.03935665558401156
2018091001,1396,2558830.0,Samson Ebukam,-0.03935665558401156
2018091001,1441,2553722.0,Matt Longacre,-0.0826630417791078
2018091001,1780,2558830.0,Samson Ebukam,-0.03851373583098001
2018091001,1843,2558830.0,Samson Ebukam,-0.056114898213321315
2018091001,1867,2558830.0,Samson Ebukam,0.9582556260794424
2018091001,1891,2558830.0,Samson Ebukam,-0.04167989316633411
2018091001,1946,2553722.0,Matt Longacre,-0.04396436181300487
2018091001,1946,2558830.0,Samson Ebukam,-0.04396436181300487
2018091001,1970,2553722.0,Matt Longacre,-0.03671402992003651
2018091001,1970,2558830.0,Samson Ebukam,-0.03671402992003651
2018091001,1994,2553722.0,Matt Longacre,-0.050106330856105295
2018091001,2035,2543487.0,Dominique Easley,-0.08862651884131766
2018091001,2035,2553722.0,Matt Longacre,-0.08862651884131766
2018091001,2089,2543487.0,Dominique Easley,-0.04756353729212417
2018091001,2089,2553722.0,Matt Longacre,-0.04756353729212417
2018091001,2514,2543487.0,Dominique Easley,-0.03285452826786546
2018091001,2553,2543487.0,Dominique Easley,-0.057941309257703036
2018091001,2715,2532986.0,Tahir Whitehead,-0.11657543467450227
2018091001,3049,2558830.0,Samson Ebukam,-0.041793226037381136
2018091001,3099,2558830.0,Samson Ebukam,-0.06134558997323655
2018091001,3199,2555294.0,Shilique Calhoun,-0.06154820834050005
2018091001,3223,2555294.0,Shilique Calhoun,-0.0688888358702744
2018091001,3293,2555294.0,Shilique Calhoun,-0.05520823077017888
2018091001,3385,2532986.0,Tahir Whitehead,-0.03967249699096587
2018091001,3441,2558830.0,Samson Ebukam,-0.04506312542957511
2018091001,3463,2558830.0,Samson Ebukam,0.9450623008953467
2018091001,3487,2558830.0,Samson Ebukam,-0.056173104415506714
2018091001,3904,2543487.0,Dominique Easley,0.9152237313619216
